open;high;low;close;volume;marketCap;timestamp
14.0628001271;14.8878094736;14.0312484319;14.1591944673;333271817.62;5140267406.25;"2022-11-26T23:59:59.999Z"
14.1595374065;14.4094656802;14.0829661369;14.1157673783;225035409.15;5124488709.72;"2022-11-27T23:59:59.999Z"
14.1131320792;14.1450768891;12.8248410256;13.4045178141;447463511.24;4867955078.61;"2022-11-28T23:59:59.999Z"
13.4034234647;13.8974731389;13.2801281984;13.3697342831;265372932.85;4856299843.72;"2022-11-29T23:59:59.999Z"
13.3710240712;14.2194496303;13.3082852544;14.1154452841;331594403.07;5127151961.43;"2022-11-30T23:59:59.999Z"
14.1334515858;14.1543239326;13.4411850961;13.4809680675;232200064.72;4903185919.93;"2022-12-01T23:59:59.999Z"
13.4825860202;13.7730519944;13.3770794985;13.7156396997;245049935.94;4988527058.3;"2022-12-02T23:59:59.999Z"
13.7167831089;13.7307089568;13.2784017967;13.3024576068;161314094.14;4839921670.21;"2022-12-03T23:59:59.999Z"
13.3017781237;13.7240184624;13.2993678132;13.7182186848;141802482.94;4991178196.81;"2022-12-04T23:59:59.999Z"
13.7161005913;14.1353196893;13.6302262303;13.8311131414;335440746.72;5034021317.98;"2022-12-05T23:59:59.999Z"
13.830924633;14.3229127398;13.8286526546;14.2888551665;279979830.43;5200609281.19;"2022-12-06T23:59:59.999Z"
14.2923672712;14.3106302223;13.4974251709;13.5196527201;223134812.09;4930063882.89;"2022-12-07T23:59:59.999Z"
13.5198291316;13.7530174896;13.310490897;13.6892216165;195918912.7;5009720672.43;"2022-12-08T23:59:59.999Z"
13.6890740325;13.9798918406;13.536895831;13.5801883007;211833041.19;4971563353.08;"2022-12-09T23:59:59.999Z"
13.5813155683;13.6957872567;13.5684080607;13.5769958303;109293690.99;4970727968.11;"2022-12-10T23:59:59.999Z"
13.5762142046;13.77830517;13.4133595043;13.4278095152;117436002.22;4918327638.73;"2022-12-11T23:59:59.999Z"
13.4267512129;13.4580849457;12.9511569469;13.3185442701;205298705.21;4880019004.93;"2022-12-12T23:59:59.999Z"
13.3182469465;14.0576503545;12.8289716953;13.8339855013;315949878.13;5068968361.49;"2022-12-13T23:59:59.999Z"
13.8361781043;14.8876670397;13.8310617623;14.1405261987;441479811.15;5183344546.26;"2022-12-14T23:59:59.999Z"
14.1403175133;14.4671636418;13.9090639227;14.0215108542;272679086.76;5139781836.49;"2022-12-15T23:59:59.999Z"
14.0219391806;14.1450124844;12.1476800354;12.2666063989;358747839.73;4496435712.94;"2022-12-16T23:59:59.999Z"
12.2657988061;12.5119414738;11.9878075304;12.504404332;222801054.58;4583736807.05;"2022-12-17T23:59:59.999Z"
12.5046843412;12.5689316453;12.312157661;12.413119594;110722042.49;4551858596.61;"2022-12-18T23:59:59.999Z"
12.4158496888;12.5669231933;11.73770979;11.9326553546;206060594.73;4375662115.19;"2022-12-19T23:59:59.999Z"
11.9345211549;12.4364500812;11.8753889484;12.2805145235;177388341.83;4504786633.32;"2022-12-20T23:59:59.999Z"
12.279061424;12.279061424;11.9295966557;12.1289849647;167974882.33;4449190607.54;"2022-12-21T23:59:59.999Z"
12.1298646341;12.1685940003;11.7201089696;11.7948289616;181200151.24;4326607964.26;"2022-12-22T23:59:59.999Z"
11.7945225807;12.0846759893;11.7555848772;11.7861656151;157181374.44;4324676760.62;"2022-12-23T23:59:59.999Z"
11.786255434;11.786255434;11.239623954;11.444276433;202780776.14;4199217231.55;"2022-12-24T23:59:59.999Z"
11.4445343111;11.5340256239;11.2748296568;11.3879025247;105389060.48;4180006175.81;"2022-12-25T23:59:59.999Z"
11.3876901936;11.4534102887;11.1384637812;11.3066110368;132410400.8;4150156916.47;"2022-12-26T23:59:59.999Z"
11.3091785385;11.3907084694;10.7662097838;11.0854302305;223332960.61;4070407409.03;"2022-12-27T23:59:59.999Z"
11.0848629228;11.098109379;9.5229491014;9.7559061535;468728777.36;3582216472.52;"2022-12-28T23:59:59.999Z"
9.755774913;9.8271290884;8.1412683001;9.651783433;772500177.21;3543974932.88;"2022-12-29T23:59:59.999Z"
9.6519146971;10.0217716391;9.0627148593;9.8801770229;837030648.08;3629128152.17;"2022-12-30T23:59:59.999Z"
9.8810050924;10.151166848;9.6926241684;9.9610387455;285758573.06;3658820467.9;"2022-12-31T23:59:59.999Z"
9.9610363185;10.0528006612;9.7210114676;9.9821727213;194221164.19;3671464072.16;"2023-01-01T23:59:59.999Z"
9.9832219688;11.372012962;9.8452114712;11.2729666939;558570124.18;4146210010.69;"2023-01-02T23:59:59.999Z"
11.2747272041;13.5002683027;11.0532668265;13.3440462497;1149255381.01;4909716150.36;"2023-01-03T23:59:59.999Z"
13.3515089972;14.095340204;12.922945618;13.4351134711;1142852069.76;4943210591.32;"2023-01-04T23:59:59.999Z"
13.4349386114;13.7692001194;12.9901924583;13.4193300749;564255824.95;4937388070;"2023-01-05T23:59:59.999Z"
13.4205522479;13.5412938426;12.7713239205;13.5258415907;517147909.06;4978350844.16;"2023-01-06T23:59:59.999Z"
13.5267566939;13.5267566939;13.0550733809;13.0922679158;210349250.12;4842544146.22;"2023-01-07T23:59:59.999Z"
13.0915052977;14.3332569468;12.9242859523;14.3199330574;535020165.31;5296617891.21;"2023-01-08T23:59:59.999Z"
14.3255331876;17.3615566198;14.3255331876;16.3024632019;2029272607.82;6032061165.59;"2023-01-09T23:59:59.999Z"
16.2961973147;16.6400880577;15.7112125504;16.1967232247;833408340.93;5992920994.25;"2023-01-10T23:59:59.999Z"
16.1965782468;16.4465891057;15.3684871714;16.3594164131;630606082.08;6058983579.13;"2023-01-11T23:59:59.999Z"
16.3538119494;16.8084342593;15.7447221036;16.6190441964;884719784.15;6155124381.62;"2023-01-12T23:59:59.999Z"
16.6187259098;18.514465382;16.3813594217;18.2884449456;1037251175.72;6775673243.33;"2023-01-13T23:59:59.999Z"
18.2875055383;24.5650178465;18.2668251757;24.24945891;3399684035.25;8987372935.51;"2023-01-14T23:59:59.999Z"
24.2591219781;24.6519869988;22.1168475037;22.8733060636;1661787280.58;8477324165.42;"2023-01-15T23:59:59.999Z"
22.8750845864;24.7527879329;22.5855974737;23.5775644104;1596086614.59;8741457356.79;"2023-01-16T23:59:59.999Z"
23.5806001809;23.8028007175;22.8828923987;22.8840634544;926501251.74;8485865651.78;"2023-01-17T23:59:59.999Z"
22.886484837;23.4826336582;20.6934979314;20.850633899;1427677517.79;7732679756.66;"2023-01-18T23:59:59.999Z"
20.8508283579;21.7654430367;20.528949372;21.4267664118;799641392.39;7950646839.49;"2023-01-19T23:59:59.999Z"
21.4264063794;25.6783333962;21.0045432797;25.5482716443;1419157455.35;9480050214.47;"2023-01-20T23:59:59.999Z"
25.5515262813;26.4104997201;24.6149940881;24.6278375701;1948796869.95;9141811766.33;"2023-01-21T23:59:59.999Z"
24.6240420637;25.3892500844;23.7563234412;24.2327900767;1029738786.93;8995147219.92;"2023-01-22T23:59:59.999Z"
24.2315465531;24.885981628;23.9737348415;24.3578080368;874649827.12;9041528050.06;"2023-01-23T23:59:59.999Z"
24.3521015972;25.1676654957;22.6477831367;22.7956730542;837211316.89;8464994462.74;"2023-01-24T23:59:59.999Z"
22.7962043465;25.2165918336;22.3970070665;24.571446219;1166026841.82;9124390152.68;"2023-01-25T23:59:59.999Z"
24.561397395;25.1203476993;23.9535389294;24.3506960709;809826004.25;9046927155.47;"2023-01-26T23:59:59.999Z"
24.3509796291;24.8617646124;23.4987645902;24.4078584837;682926580.62;9068174482.03;"2023-01-27T23:59:59.999Z"
24.4106021765;25.0173857157;23.841827081;23.9818020172;489857934.01;8909861432.72;"2023-01-28T23:59:59.999Z"
23.9807866887;26.6528047657;23.8278450695;26.132387135;1131621628.16;9712320322.26;"2023-01-29T23:59:59.999Z"
26.1353021775;26.2493159953;23.4891746015;23.9463213232;1084170328.93;8899824159.27;"2023-01-30T23:59:59.999Z"
23.9493212144;24.3412877052;23.5922477466;23.9525467954;617019880.12;8902683090.07;"2023-01-31T23:59:59.999Z"
23.9485152304;25.1262360209;22.6431221696;24.9933585284;984317488.74;9301721267.72;"2023-02-01T23:59:59.999Z"
24.9887871975;26.0371510013;24.2543069469;24.2650591349;1017290363.75;9030649060.53;"2023-02-02T23:59:59.999Z"
24.2608103116;25.0035729055;24.1189754611;24.6808965228;643813200.1;9193991676.19;"2023-02-03T23:59:59.999Z"
24.6799826236;24.8925792914;24.3177464166;24.3177464166;321758042.53;9060009008.88;"2023-02-04T23:59:59.999Z"
24.3195204825;24.4256673293;23.1168266718;23.4934376692;578466007.52;8752875129.7;"2023-02-05T23:59:59.999Z"
23.4936845671;23.687356847;22.6039037687;22.7063890777;449884792.52;8462646069.05;"2023-02-06T23:59:59.999Z"
22.6978223077;23.899799795;22.6070541244;23.8613570231;625438600.16;8905348788.67;"2023-02-07T23:59:59.999Z"
23.8607295931;24.1480739827;22.8818546572;23.1926703054;534148944.34;8673429359.76;"2023-02-08T23:59:59.999Z"
23.1980912071;23.279086903;20.2035774041;20.4521278638;797436250.04;7668952353.88;"2023-02-09T23:59:59.999Z"
20.4535908602;21.1177281541;19.843343608;20.1301104434;654189929.53;7548273808.05;"2023-02-10T23:59:59.999Z"
20.1283912632;20.86067863;20.1194694776;20.8300953277;267159266.61;7816989405.42;"2023-02-11T23:59:59.999Z"
20.8288750191;22.2606190621;20.6466263308;21.4899775319;532943787.01;8065341451.09;"2023-02-12T23:59:59.999Z"
21.4867884678;21.5296563813;19.8707453009;20.7901007628;693292655.94;7805456770.5;"2023-02-13T23:59:59.999Z"
20.7815958715;22.245664485;20.7112233978;21.8249536383;865868622.7;8215786249.45;"2023-02-14T23:59:59.999Z"
21.8247218529;23.901153174;21.5021012693;23.8839015465;747616299.22;8990838023.54;"2023-02-15T23:59:59.999Z"
23.8841900952;24.030553218;22.2642609746;22.2859517424;885086332.95;8392672144.68;"2023-02-16T23:59:59.999Z"
22.282129989;23.4933086295;22.1539130049;23.1667577722;580803415.04;8756311140.05;"2023-02-17T23:59:59.999Z"
23.1673973357;23.7576346514;22.9677047971;23.478590852;370892072.82;8877337211.5;"2023-02-18T23:59:59.999Z"
23.4762069565;25.5207313607;23.2682943775;24.840751873;993875670.74;9392350577.62;"2023-02-19T23:59:59.999Z"
24.8463743644;26.9255807905;24.3420710231;26.1813862722;1459545676.21;9899764059.65;"2023-02-20T23:59:59.999Z"
26.1827323967;26.4242974178;24.6738294748;24.9485582633;925847244.68;9436984114.7;"2023-02-21T23:59:59.999Z"
24.9497508818;25.135201279;23.3779325965;24.181347884;892548647.27;9144049830.48;"2023-02-22T23:59:59.999Z"
24.1824207238;24.6358341572;23.6836691912;23.9008009579;579213278.85;9041194660.77;"2023-02-23T23:59:59.999Z"
23.8996379748;24.0563293577;22.6365562166;23.0530355465;612377428.1;8720714082.69;"2023-02-24T23:59:59.999Z"
23.0588499503;23.2734387148;21.6418625196;22.5233992706;547286025.42;8521883475.19;"2023-02-25T23:59:59.999Z"
22.5238569647;23.4844484964;22.3242390106;23.2560886007;370371590.92;8796808992.02;"2023-02-26T23:59:59.999Z"
23.2557385212;23.3674619035;22.4007673854;22.6925884684;475987023.11;8586734682.83;"2023-02-27T23:59:59.999Z"
22.6909839432;22.7250331979;21.8258131698;21.9163865898;351065863.48;8293114612.68;"2023-02-28T23:59:59.999Z"
21.9121373786;22.7953373881;21.7386783521;22.5064317191;346532017.69;8526627438.19;"2023-03-01T23:59:59.999Z"
22.5053143793;22.5752169767;21.7325098901;21.9848781736;322545445.11;8329009785.75;"2023-03-02T23:59:59.999Z"
21.9865168701;22.0017108633;20.5410781167;21.3993526504;489228523;8110041433.06;"2023-03-03T23:59:59.999Z"
21.4000265891;21.5368377566;20.3741454649;20.9668390725;249364880.24;7946100439.04;"2023-03-04T23:59:59.999Z"
20.9663932146;21.6169967211;20.8955635586;20.9785841635;278729462.27;8019674678.27;"2023-03-05T23:59:59.999Z"
20.9784131911;21.0988647927;20.5222137889;20.6350119124;318022843.05;7888834905.22;"2023-03-06T23:59:59.999Z"
20.6346922989;20.8868490634;19.8205967214;20.2447315547;394901279.47;7750027547.15;"2023-03-07T23:59:59.999Z"
20.2439301424;20.3323659024;18.2863040925;18.4211942294;620543520.83;7054346524.44;"2023-03-08T23:59:59.999Z"
18.4247080517;18.6890456654;16.9431324547;17.308146775;754162560.12;6628088184.92;"2023-03-09T23:59:59.999Z"
17.3122509385;18.3233962565;16.117345738;18.2436428485;944032048.23;6988737402.43;"2023-03-10T23:59:59.999Z"
18.2431039926;18.848189272;17.1713541726;18.2258443932;696894876.44;6979769156.22;"2023-03-11T23:59:59.999Z"
18.2247989492;20.3928897484;17.942476958;20.3105311496;666940878.97;7778097445.21;"2023-03-12T23:59:59.999Z"
20.3107921562;21.3404126983;18.9644723577;20.4337118512;1161164363.95;7828101948.8;"2023-03-13T23:59:59.999Z"
20.4347084082;22.1066724024;19.9145275836;20.9280343012;1130224251.43;8017180804.16;"2023-03-14T23:59:59.999Z"
20.935295318;21.4889091671;18.8303593405;19.2909809325;816614773.54;7392053745.44;"2023-03-15T23:59:59.999Z"
19.2994955852;19.8835098886;19.0363114383;19.7305428936;438673097.35;7564303953.96;"2023-03-16T23:59:59.999Z"
19.7300674802;21.6762406401;19.4998183582;21.6291023908;623518285.79;8291613412.04;"2023-03-17T23:59:59.999Z"
21.6324398584;22.8619877179;21.1418701095;21.1959013926;789771840.36;8128292460.37;"2023-03-18T23:59:59.999Z"
21.1982900449;22.4538111038;21.1982900449;21.9034032951;475166076.83;8399587655.63;"2023-03-19T23:59:59.999Z"
21.9046120648;23.8311927176;21.5855596757;22.1764653169;1147250538.4;8507167040.19;"2023-03-20T23:59:59.999Z"
22.1775891966;23.2237153813;21.6391018288;22.6182676061;745081556.17;8676355478.74;"2023-03-21T23:59:59.999Z"
22.6142766817;23.0673207545;21.1496506243;21.4804850374;851680841.96;8243270038.35;"2023-03-22T23:59:59.999Z"
21.475512824;22.7005976498;21.2162767145;22.216777657;555730954.27;8526335021.31;"2023-03-23T23:59:59.999Z"
22.2141510882;22.2584349245;20.3558270148;20.6788550129;547225198.13;7938656315.45;"2023-03-24T23:59:59.999Z"
20.6777453719;20.9524815956;20.1848520929;20.4466457322;272949710.99;7849492542.82;"2023-03-25T23:59:59.999Z"
20.4441776634;21.1299820288;20.3456904703;20.9755186213;226663968;8052508483.52;"2023-03-26T23:59:59.999Z"
20.9760863812;20.9798249242;19.5080537509;19.9216744919;359607076.85;7650501907.52;"2023-03-27T23:59:59.999Z"
19.9221952362;20.7642069195;19.6655671624;20.4706977509;347656506.09;7871459537.42;"2023-03-28T23:59:59.999Z"
20.465439996;21.5051443371;20.4581226521;21.1114674547;378726666.61;8120560069.34;"2023-03-29T23:59:59.999Z"
21.1138404406;21.5905132127;20.2329703853;20.5510466385;472449266.79;7916279051.33;"2023-03-30T23:59:59.999Z"
20.5525148417;21.4419994099;20.1552426257;21.1704964622;352864960.46;8163409987.23;"2023-03-31T23:59:59.999Z"
21.1713534169;21.3138892002;20.8589048997;21.0889877148;230316043.34;8132653145.78;"2023-04-01T23:59:59.999Z"
21.0879917464;21.2860857966;20.3156997832;20.5369759896;229561590.55;7920489152.32;"2023-04-02T23:59:59.999Z"
20.5360376281;20.9340969518;20.0249034495;20.4430507797;437266506.36;7890447207.2;"2023-04-03T23:59:59.999Z"
20.4426492458;21.2363777427;20.3527201698;20.9246200091;305630170.04;8098499393.03;"2023-04-04T23:59:59.999Z"
20.9245381973;21.3191783479;20.6709774062;20.9660077215;324885702.28;8117656148.02;"2023-04-05T23:59:59.999Z"
20.969714149;20.970621431;20.5064152351;20.610128572;222557225.31;7979840111.64;"2023-04-06T23:59:59.999Z"
20.611344588;20.7717244587;20.2676751894;20.4699414481;171660855.88;7941127596.05;"2023-04-07T23:59:59.999Z"
