Date,Open,High,Low,Close,Volume,Market Cap
Jan-16-2023,22.89864156,24.6593,22.6042,23.59718927,3448337958,8501076845
Jan-15-2023,24.2767,24.8059,22.0885,22.84240521,5139476674,8367915160
Jan-14-2023,18.27595589,24.55165894,18.27595589,24.3714,6238121587,8172979777
Jan-13-2023,16.596,18.53075061,16.3591,18.28499113,2134865255,6139901055
Jan-12-2023,16.33617122,16.83152437,15.7388,16.6024,1925538881,5913880003
Jan-11-2023,16.21370641,16.48089817,15.36643678,16.34418264,1640225962,5784713235
Jan-10-2023,16.27488138,16.6254,15.7153,16.22722717,2935331076,5871205741
Jan-09-2023,14.46264432,17.2994832,14.34471898,16.29539474,3440978568,5904807452
Jan-08-2023,13.10035495,14.00771116,12.9208,14.00771116,878068059.7,4898334330
Jan-07-2023,13.51263095,13.51263095,13.0521,13.1028,1014631317,4802693587
Jan-06-2023,13.4179,13.54375965,12.75388287,13.52724858,1536653651,4784244705
Jan-05-2023,13.42615981,13.7381,12.9666,13.4237,2159998792,4811852532
Jan-04-2023,13.3399,14.0888,12.8734,13.42070102,4136615232,4899654820
Jan-03-2023,11.27360397,13.47241343,11.07832595,13.35190208,2180517184,4407272291
Jan-02-2023,9.983122002,11.35744394,9.843420614,11.25064189,1108864458,3910657282
Jan-01-2023,9.952850129,10.05443586,9.705558643,9.954291785,738201996.4,3591890016
Dec-31-2022,9.875223665,10.1411,9.670669789,9.951780323,1554625498,3593554775
Dec-30-2022,9.614819314,10.0085047,9.02442236,9.858421227,3251107932,3462950187
Dec-29-2022,9.754603065,9.820563677,8.115817282,9.581429352,1148370962,3401464266
Dec-28-2022,11.09298081,11.11209487,9.522651299,9.763648316,888603445.6,3689360933
Dec-27-2022,11.33460448,11.38856735,10.7491,11.08823329,389490513.2,4030429151
Dec-26-2022,11.38213004,11.4468,11.1291121,11.2969392,265343397.6,4096482216
Dec-25-2022,11.4386,11.52982414,11.2746,11.37920776,324351767,4139021472
Dec-24-2022,11.78468818,11.78468818,11.2159,11.4411,395856319.7,4157362288
Dec-23-2022,11.81295307,12.0915,11.73149307,11.78224025,400443953.3,4311673866
Dec-22-2022,12.1367459,12.17180077,11.7123,11.79141662,298265948.9,4351924323
Dec-21-2022,12.26990865,12.2779664,11.9092,12.10146712,323042459.3,4379302859
Dec-20-2022,11.93791349,12.4424,11.86071101,12.27181393,459761767.3,4452039542
Dec-19-2022,12.38514062,12.5690678,11.7216,11.92477123,311840613.1,4432811444
Dec-18-2022,12.48855573,12.57152305,12.29151528,12.43137719,279378267.1,4507574705
Dec-17-2022,12.26550879,12.5091577,11.9582,12.48729058,744583383.7,4461980776
Dec-16-2022,14.04194338,14.16268428,12.0595584,12.2395,587565823.6,4877824368
Dec-15-2022,14.13763249,14.4459,13.9003,14.00871318,895742381.3,5117781610
Dec-14-2022,13.87966356,14.87274041,13.8286,14.16019346,713156940.7,5130979896
Dec-13-2022,13.3168018,14.0382,12.8549,13.82409341,518204604,4871342475
Dec-12-2022,13.41985742,13.461086,12.94941711,13.31640978,361397057.1,4778786899
Dec-11-2022,13.57177069,13.78398993,13.39825034,13.42221183,174737563.3,4947133638
Dec-10-2022,13.58376137,13.69326958,13.55480173,13.56154347,325252316.9,4943113804
Dec-09-2022,13.68288755,13.9832,13.5238,13.57465018,390516511.1,4975898111
Dec-08-2022,13.49848632,13.7557,13.29693425,13.69542379,403150421.7,4905800311
Dec-07-2022,14.27856909,14.2999,13.48260093,13.52190301,502937838.6,4991744278
Dec-06-2022,13.82533967,14.3049,13.82448347,14.27831955,609555130,5097536189
Dec-05-2022,13.70416204,14.1244379,13.6273,13.82475526,490911206.8,5046569267
Dec-04-2022,13.2918545,13.73196891,13.2918545,13.73196891,284960112.9,4892373839
Dec-03-2022,13.7107,13.7329,13.25412363,13.29839171,428410325.7,4912657507
Dec-02-2022,13.48846781,13.7698606,13.3298,13.7066,502467632.7,4920144175
Dec-01-2022,14.14808117,14.14808117,13.4118,13.4547,647909739.7,4987064561
Nov-30-2022,13.3371,14.22873728,13.2984,14.10755563,648673404.2,4956002504
Nov-29-2022,13.3185,13.88449544,13.17539973,13.3534,793434388,4902176581
Nov-28-2022,14.1026411,14.1292,12.8399,13.31921516,916253919.6,4841750456
Nov-27-2022,14.14345898,14.411,14.05988709,14.05988709,563367783.8,5180217522
Nov-26-2022,14.0102,14.85270308,13.98092193,14.15209364,697057637.6,5211673137
Nov-25-2022,14.5734,14.5734,13.94165099,14.03623545,1001945205,5122118432
Nov-24-2022,14.3447,14.8531,13.89571532,14.5477,1648832722,5196543948
Nov-23-2022,12.4233,14.3841,12.413,14.3534,1401583649,4792810669
Nov-22-2022,11.8197648,12.4546,11.0038,12.4052,992945332.9,4225485064
Nov-21-2022,12.2383,12.2427,11.3171,11.82373716,980168077.6,4273082198
Nov-20-2022,12.82208881,13.3602,12.1893,12.2431,724094435.3,4628415935
Nov-19-2022,13.25030121,13.25030121,12.6247,12.82571538,706011873.2,4652227544
Nov-18-2022,13.61966758,13.773567,12.9883,13.23221395,1250723382,4874173288
Nov-17-2022,14.28272488,14.45347912,12.982,13.57285113,1134591556,5032880680
Nov-16-2022,14.3055,14.5469,13.7343578,14.29177652,1204693124,5138707849
Nov-15-2022,13.98519642,14.9881,13.8371,14.3039,1990250729,5101837911
Nov-14-2022,13.12884944,14.88962525,12.16805854,13.99401895,2218869758,4854379341
Nov-13-2022,14.528,14.6397,13.06175975,13.06175975,1440565283,4948421555
Nov-12-2022,16.3933,16.3933,14.4902,14.5359,2752145505,5423910355
Nov-11-2022,17.625,18.11517264,15.17343586,16.3573,6240026188,5944971086
Nov-10-2022,12.46022877,18.5988,11.79728172,17.62109854,12150940512,5415315117
Nov-09-2022,23.98476952,23.98476952,10.5657,12.31059784,10786062811,6066989863
Nov-08-2022,29.5666,30.88843033,20.5174,23.91694754,8054860263,9559308193
Nov-07-2022,32.7308,33.0442,28.7224,29.5717,3663771934,11295519128
Nov-06-2022,36.819,36.8343,32.47381176,32.7563,3798388664,12552525007
Nov-05-2022,33.7413,38.5163,33.719,36.7204,3057145530,12634485325
Nov-04-2022,30.8688373,34.0962,30.75558991,33.8061,1702566743,11564189524
Nov-03-2022,30.80853846,32.15693354,30.66439061,30.84111779,2069074657,11150345027
Nov-02-2022,32.221,32.744,30.3446117,30.78426949,1335677626,11202512678
Nov-01-2022,32.58224887,33.3202,32.1933,32.2372,1612432321,11593025770
Oct-31-2022,32.924,34.2938,32.2767,32.64604874,1716437413,11735459911
Oct-30-2022,32.87254379,33.4968,32.08480251,32.9035,1537138161,11594610759
Oct-29-2022,32.05722194,33.77339549,31.8903,32.88316936,2059778680,11682783631
Oct-28-2022,30.59657761,32.434,30.1554,32.1405,1888083674,11033300010
Oct-27-2022,31.29152906,32.13439895,30.5445,30.64568612,2155111350,11142316127
Oct-26-2022,30.89427542,31.93930929,30.733,31.23481765,2870722607,11092671005
Oct-25-2022,28.3009,32.1992,28.1019,30.9851973,1490082619,10417965697
Oct-24-2022,29.2858,29.4234,28.18915939,28.2894,1322183552,10163307409
Oct-23-2022,28.0104,29.33504154,27.8827,29.2345,860159148.2,10072105148
Oct-22-2022,28.105,28.14751883,27.5061,28.01383528,1283424148,9894778080
Oct-21-2022,28.0319,28.2622,26.9811,28.1069,1597182644,9881711041
Oct-20-2022,28.8651,29.4385,28.02774611,28.0731,1299903204,10258433417
Oct-19-2022,30.153,30.2134,28.833,28.8831,1169716138,10588926219
Oct-18-2022,31.1942,31.4261,29.8373,30.2162,1222280012,10885618381
Oct-17-2022,30.13933679,31.2349,29.86615745,31.233,1103368775,10837934485
Oct-16-2022,29.5903,30.47689133,29.5903,30.15398525,807312656.7,10622842979
Oct-15-2022,29.9987,30.18361582,29.531,29.5408,1133054560,10617079589
Oct-14-2022,30.5055859,31.9299,29.6806,30.0342,2041850580,11000574165
Oct-13-2022,31.17127559,31.19410972,28.2927,30.53490026,1532903325,10674803579
Oct-12-2022,30.8029,31.476,30.7461,31.16274586,1091789671,11059072122
Oct-11-2022,31.93264799,31.93264799,30.5409,30.7789,1212843798,11156850739
Oct-10-2022,32.9113,33.292,31.93885225,31.93885225,977816854.5,11604750753
Oct-09-2022,32.5718,33.11441769,32.4608,32.8973,686341699.3,11637732458
Oct-08-2022,33.00006216,33.04032731,32.4397,32.5799,915849512.6,11654068669
Oct-07-2022,33.3463,33.738,32.55815544,32.99119287,1254554829,11782604612
Oct-06-2022,34.0326,34.4371,33.31670991,33.33376112,1380912269,12054030683
Oct-05-2022,34.0908,34.3265,33.24518193,34.0879,1394019215,12012771811
Oct-04-2022,32.8764,34.348,32.8593,34.1096,1407875965,11939760088
Oct-03-2022,32.073051,33.21500173,31.92573664,32.9515,1204898499,11563226598
Oct-02-2022,32.442,33.0005,31.95228377,32.02935898,1010847431,11576566629
Oct-01-2022,33.24238094,33.24238094,32.4288,32.4288,1840806431,11665075059
Sep-30-2022,33.91553212,35.0986,32.71286409,33.22395618,2183611530,12080891829
Sep-29-2022,33.22003485,34.3195,32.7422,33.92708094,1991830046,11935535101
Sep-28-2022,32.74116407,33.7381,31.73407447,33.20155556,2261269994,11614479595
Sep-27-2022,33.8708,35.2141,32.1418364,32.70232045,2241921561,12078162587
Sep-26-2022,32.3389,33.92464569,31.9219,33.9074,1691057250,11661598684
Sep-25-2022,33.425,33.99094495,32.03380719,32.3916,1513974522,11810124448
Sep-24-2022,33.65920341,34.71951531,33.2406,33.49119652,2103695663,12000926709
Sep-23-2022,32.40309382,33.88365272,31.3208,33.58570453,1762056510,11469778958
Sep-22-2022,30.77579535,32.73685346,30.62672662,32.43028583,2335057276,11270202980
Sep-21-2022,31.4097,33.11432757,30.15947842,30.79550747,1635236009,11213902408
Sep-20-2022,32.65918928,32.87680528,31.3726,31.3994,1789883202,11362675859
Sep-19-2022,31.12075091,32.99352599,30.73587191,32.7379334,1809406163,11235623869
Sep-18-2022,33.71624965,33.9407,30.9354,31.02945015,1225840320,11681978018
Sep-17-2022,32.25306219,33.8528,32.25306219,33.72137855,1388461455,11676428198
Sep-16-2022,33.0771,33.2131,31.6358,32.20139934,1930131666,11520343080
Sep-15-2022,34.1206293,34.6567,32.7238,33.0161,2253093536,11867652875
Sep-14-2022,33.00965989,34.3259,32.80859547,34.17206186,2680254423,11848795472
Sep-13-2022,37.4153105,38.74750964,33.02921777,33.03749567,2339520539,12869705754
Sep-12-2022,34.99561871,38.09813777,34.48704033,37.4582777,1485571337,12921154645
Sep-11-2022,35.0438,35.89993529,34.1453,34.9534803,871121402.9,12343658455
Sep-10-2022,34.68089109,35.3555,34.3206,35.0931,1093367970,12272635395
Sep-09-2022,33.5708,35.72700232,33.5708,34.70785475,1340382507,12310930086
Sep-08-2022,32.68733803,33.69705874,32.09179818,33.566,1028511058,11614189187
Sep-07-2022,30.8960036,32.86600674,30.53775204,32.72912032,1016467711,11052094404
Sep-06-2022,32.14939181,33.7851,30.627,30.88651341,891567522,11356461515
Sep-05-2022,32.11152603,32.42476088,31.19417391,32.21387568,491493201.1,11129472325
Sep-04-2022,31.12339967,32.1423,31.0708,32.08576544,339002218.8,11050621426
Sep-03-2022,31.2505,31.2569,30.8509,31.09694331,518864340,10878515256
Sep-02-2022,31.60787613,32.3127,30.86519659,31.1857,646946770.7,11025977920
Sep-01-2022,31.505,31.7211,30.5486,31.6136,799735150.4,10920604456
Aug-31-2022,31.4255,32.8567,31.2382,31.4908,1023555056,11251890977
Aug-30-2022,32.42657862,33.0177,30.794,31.3704,973793756.8,11206852621
Aug-29-2022,30.3665,32.50875117,30.1713,32.4034993,792645808.6,10872016382
Aug-28-2022,31.603,32.0569074,30.5454,30.5454,671293747.8,11049111446
Aug-27-2022,31.81854262,32.2175,31.03236722,31.6744,1178738697,11088307319
Aug-26-2022,35.31105482,35.55270938,31.56614752,31.74130803,1147263165,11911724851
Aug-25-2022,34.93132648,36.43665341,34.93132648,35.28283141,1061684128,12484843270
Aug-24-2022,35.65661399,36.2647,34.4456776,34.98022415,1104366022,12340165593
Aug-23-2022,35.4171,36.03289959,34.36601943,35.6469278,1247375638,12344560257
Aug-22-2022,36.48580049,36.48580049,34.07636058,35.4605,1280663279,12248883707
Aug-21-2022,35.33952041,36.95295723,34.67750619,36.49946941,1253833894,12514848330
Aug-20-2022,36.04206734,37.25553446,34.55977027,35.32919322,1582520151,12668014324
Aug-19-2022,39.5589,39.5589,35.83710773,36.04821842,1621381588,12968197225
Aug-18-2022,40.56839928,41.6154,39.6206,39.6206,1289566904,14273110490
Aug-17-2022,43.18836672,44.59001235,40.34204434,40.41470763,1178611885,14799275434
Aug-16-2022,43.8072,44.204207,42.8542,43.23368773,1223350085,15146710669
Aug-15-2022,44.90836018,47.0598,43.1031,43.9209,1292611672,15570951301
Aug-14-2022,46.48154042,47.9543,44.68149614,44.98666809,1089358632,16128264645
Aug-13-2022,45.3739,48.12757862,45.2851,46.50245621,1526029132,16330016241
Aug-12-2022,42.7371,45.3072,42.23473162,45.3072,1194072272,15124449133
Aug-11-2022,42.41529391,44.97693046,42.31664539,42.764,1557733152,15231572569
Aug-10-2022,40.32418096,42.38375841,39.2706,42.29522632,1738866676,14209770011
Aug-09-2022,42.1912,42.7214,39.9045,40.37807212,1848850254,14373304189
Aug-08-2022,40.60752402,43.5876617,40.60717423,42.0826,1681408141,14712435234
Aug-07-2022,40.0166,41.48850586,39.3252,40.58785698,1208998636,13963100923
Aug-06-2022,40.5690304,40.80908584,40.01143974,40.0892,1660406835,14015941492
Aug-05-2022,38.81659207,41.13860019,38.81659207,40.46660934,2151997452,13862202330
Aug-04-2022,38.57015998,39.7413,38.146,38.8783691,2832282653,13486487951
Aug-03-2022,39.88570935,40.7224,37.80758087,38.5599,3700559458,13666996524
Aug-02-2022,41.76113333,42.34549715,39.90857788,39.90857788,2016055241,14163702861
Aug-01-2022,42.4029,43.1361,40.74277324,41.76791479,1893128913,14619980710
Jul-31-2022,43.83719366,44.99648913,42.3451,42.3451,2486336708,15158455801
Jul-30-2022,41.9843,46.49503945,41.63130128,43.77604479,2795340716,15050887365
Jul-29-2022,42.89635574,44.08720192,41.3209,41.9831,3387718956,14747792743
Jul-28-2022,40.20475958,43.83251694,39.04246558,42.77052071,3453133746,14099947986
Jul-27-2022,36.32916905,40.29155073,35.72790961,40.24524509,2382023745,12891382744
Jul-26-2022,36.6963,36.7608,34.8608,36.17535934,2518836707,12373852077
Jul-25-2022,40.97958486,41.05962357,36.7758,36.7758,2302744224,13364505501
Jul-24-2022,40.02416909,42.00461555,39.57310912,41.00317637,2160210840,14066651393
Jul-23-2022,40.5704,41.8189,38.72137406,40.10896746,2377864384,13991666487
Jul-22-2022,43.1789,44.10866662,40.17081293,40.6372,2877308916,14671030603
Jul-21-2022,42.0905,43.95210609,39.89254885,43.2478,3547235698,14482965510
Jul-20-2022,44.9153,45.9621,41.7697,42.1001,3477874826,15375456814
Jul-19-2022,43.73179633,47.05478847,42.7239,44.9126,4069303727,15514855815
Jul-18-2022,38.57797695,43.5549852,38.57797695,43.5549852,2548846091,14202824232
Jul-17-2022,39.55755707,40.899067,38.5346,38.56223917,2457658036,13656853106
Jul-16-2022,37.35171512,40.2965,36.3874,39.56675581,2151947806,13059927892
Jul-15-2022,37.0577,38.8229,36.6019,37.35117638,2563383567,12982665370
Jul-14-2022,34.8744,37.1319,33.6517,37.1234,2581238880,12082725349
Jul-13-2022,32.6974,34.8677,31.97199135,34.8203,2189244404,11543834338
Jul-12-2022,33.459114,34.46466416,32.7156324,32.7156324,1932874425,11635661737
Jul-11-2022,36.68476316,36.68476316,33.36103877,33.52291855,1639440256,12176851743
Jul-10-2022,38.03769619,38.03769619,36.352,36.67260879,1418307916,12814058414
Jul-09-2022,38.0800043,38.7701,37.85910893,38.03333702,2299869360,13236606470
Jul-08-2022,38.47805052,39.28061553,36.5387121,38.43854187,2706568740,13087093149
Jul-07-2022,37.00130292,39.11301694,36.3939,38.45994456,2491554097,12895236771
Jul-06-2022,35.39409212,37.3421,34.8913,37.04114203,2970342750,12354717831
Jul-05-2022,36.6325,36.7918,33.19262045,35.31023799,2625849541,12027891304
Jul-04-2022,33.3453,36.7471,32.4979,36.7471,1658416007,11652945992
Jul-03-2022,33.31764778,33.5663,32.1815,33.3517,1512254532,11286399747
Jul-02-2022,32.7715192,33.93023866,31.94693975,33.33379281,2116710942,11264542309
Jul-01-2022,33.70097041,35.2171,32.0102,32.87665608,3357457366,11359545748
Jun-30-2022,34.0659,34.1879,31.19260758,33.56887945,2918825335,11045104144
Jun-29-2022,35.3291,35.98908166,33.25813655,33.9182,2908537660,11937414091
Jun-28-2022,38.4466153,39.7372054,35.1856,35.3404,2603699865,12903434325
Jun-27-2022,39.3825,41.1406,38.06094445,38.4696,2616899447,13556021332
Jun-26-2022,42.21036737,42.3699,39.3497,39.4474,2704128539,14035665405
Jun-25-2022,41.86947763,42.50119229,39.7897,42.29754907,3575195291,14132097977
Jun-24-2022,38.0936,42.82202743,37.7767,42.21059536,4255747178,13604617407
Jun-23-2022,34.09865113,38.3429,34.09865113,38.1855,3856522684,12504909102
Jun-22-2022,36.25953962,36.68293285,33.67922131,34.13306086,4015643405,11983525135
Jun-21-2022,35.2023,38.7492,34.26780868,36.16108256,4711848846,12578619836
Jun-20-2022,34.1859,36.5848,31.79938393,35.4502,4698972967,11659110064
Jun-19-2022,31.9214,34.99369546,28.8870825,34.2477,4904523289,10852025371
Jun-18-2022,30.7092,31.8876,27.43025176,31.8876,2920648738,10177952353
Jun-17-2022,30.0771,32.061,29.39931523,30.836,4003289830,10676120017
Jun-16-2022,34.52174616,35.54490873,29.669,29.9836,5682014665,11043816094
Jun-15-2022,29.6335,34.48381921,26.86932173,34.12335303,4631945013,10102346959
Jun-14-2022,28.44461724,31.8995,26.0668286,29.7257,6026618476,10002495931
Jun-13-2022,30.60160584,31.08591757,26.2198,27.6996837,4822875918,9612110665
Jun-12-2022,33.9654,34.3004,30.63935085,30.63935085,3346866433,11195256394
Jun-11-2022,37.14041619,37.8947,33.51565155,33.9633,2638871287,12259201374
Jun-10-2022,39.93203096,40.7902,37.0677,37.08312735,2831278453,13288549555
Jun-09-2022,38.95264356,41.60837782,38.53277173,39.93007713,2600263175,13647681265
Jun-08-2022,39.2982,40.64328624,38.4461,38.88858724,3798016505,13414583014
Jun-07-2022,42.399,42.399,37.6382,39.3653,4569874252,13409355248
Jun-06-2022,38.56271842,44.47781317,38.4537526,42.3659006,3682050380,14403564573
Jun-05-2022,38.99621459,39.9546,37.9351,38.43047065,2417509081,13283049383
Jun-04-2022,38.30842262,39.12908234,36.0517,39.00730694,2914979919,12749269879
Jun-03-2022,40.95851522,41.42494005,37.829,38.31010499,3043216367,13344057734
Jun-02-2022,40.20405819,41.35851348,38.2829,40.92810924,3555173957,13657109204
Jun-01-2022,45.69089102,45.9788,40.09519552,40.312007,2498716743,14849042244
May-31-2022,47.1861,48.05614168,44.76136451,45.8746124,3089384338,15747159359
May-30-2022,44.9575,47.80955773,44.293927,47.1395,2779854775,15662092458
May-29-2022,44.30382122,45.3972,41.97091191,44.8179,2444996303,14858545773
May-28-2022,41.04221767,44.59027089,40.4514,44.41872725,3132020069,14363707901
May-27-2022,43.4305,43.76022227,40.0736,40.89120135,4441943873,14185585894
May-26-2022,47.9352,48.5633,41.95279106,43.57392974,2978130484,15451396009
May-25-2022,49.6577,50.39350909,47.67008685,47.90732339,2580858020,16563006011
May-24-2022,49.06343807,50.47777491,47.4854,49.6721,2965948909,16762932861
May-23-2022,52.52837481,54.5359,48.63538853,49.06696856,2384953257,17805815306
May-22-2022,50.29852859,53.00093629,49.68925474,52.7833436,1716740176,17361798456
May-21-2022,49.45096257,51.0505,48.5455,50.21584041,2749003145,16917077290
May-20-2022,52.26720004,53.51004843,47.9406609,49.57496041,3548355967,17339150550
May-19-2022,49.8456,53.7286403,48.60448123,52.3516592,3547859138,17290251377
May-18-2022,57.08769529,57.65621985,49.7284,49.8652,3220589201,18014059929
May-17-2022,53.45883427,58.0814,53.45883427,57.3061054,3124783676,18818816094
May-16-2022,58.48831729,58.48831729,52.2341,53.53696945,3083354215,18405609221
May-15-2022,52.1017,58.77996607,49.70435551,58.77996607,2705982345,17852154041
May-14-2022,48.6928,52.72123576,46.15094729,52.3534,3381385697,16786312583
May-13-2022,44.5517,55.6896,43.9335,48.3294,5443258575,17144300865
May-12-2022,50.5335,53.8599,38.2896,44.7119,7148815476,15167690830
May-11-2022,66.8901,68.2703,43.68724694,49.9957,5150712517,19730159484
May-10-2022,62.38418224,73.9172,60.79442097,67.0372,6169869623,23053383313
May-09-2022,75.50131168,77.0683,63.3084,63.95951297,2918280318,24050050048
May-08-2022,78.9406,79.26215595,74.3392,74.97714353,2157243912,25942694095
May-07-2022,81.9125,82.26695227,77.624,79.1325,2017830492,27166835562
May-06-2022,84.5739,84.5739,80.50878351,81.9598,2946383160,27612495109
May-05-2022,92.6471,94.82982774,81.87041302,84.6366,2533214326,29955012806
May-04-2022,85.9128725,92.78716413,85.64268776,92.68864172,1682872728,29433778612
May-03-2022,87.53082797,88.71873132,84.98599631,85.92044165,1694629058,29177938710
May-02-2022,89.6273,90.66822715,85.3615,87.52314193,2006939708,29533968504
